game_A,game_B,genre_sama,persen_laku_A,jumlah_pembeli_A,jumlah_pembeli_B,jumlah_beli_keduanya,persen_bundling
Monster Hunter Freedom 2 Essentials,Spongebob'S Truth Or Square [Psp],Unknown,0.36,18,31,4,22.22
Monster Hunter Freedom 2 Essentials,Mytran Wars [Psp],Unknown,0.36,18,33,4,22.22
Monster Hunter Freedom 2 Essentials,Démo Echoshift,Unknown,0.36,18,22,4,22.22
Monster Hunter Freedom Essentials,Petz Ma Famille Hamster [Psp],Unknown,0.54,27,40,6,22.22
Monster Hunter Freedom Essentials,Bliss Island [Psp],Unknown,0.54,27,33,6,22.22
Monster Hunter Freedom Essentials,Mots Croisés,Unknown,0.54,27,53,6,22.22
Monster Hunter Freedom Essentials,Nom Nation,Unknown,0.54,27,53,6,22.22
Monster Hunter Freedom Essentials,Future Fight,Unknown,0.54,27,59,5,18.52
Monster Hunter Freedom Essentials,A Bug'S Life And Monster'S Inc,Unknown,0.54,27,49,5,18.52
Monster Hunter Freedom Essentials,Arcade Essentials + Arcade Evolution,Unknown,0.54,27,46,5,18.52
Monster Hunter Freedom Essentials,Echochrome Micro [Psp],Unknown,0.54,27,25,5,18.52
Monster Hunter Freedom Essentials,Super Slammin' Dodgeball,Unknown,0.54,27,53,5,18.52
Monster Hunter Freedom Essentials,Ape Academy [Psp],Unknown,0.54,27,39,5,18.52
Monster Hunter Freedom Essentials,"Monstres & Cie L,Île De L,Épouvante",Unknown,0.54,27,64,5,18.52
Monster Hunter Freedom Essentials,Reel Fishing: The Great Outdoors,Unknown,0.54,27,32,5,18.52
Monster Hunter Freedom Essentials,Megamind : Le Justicier Bleu [Psp],Unknown,0.54,27,20,5,18.52
Monster Hunter Freedom Essentials,Dj Max Fever [Psp],Unknown,0.54,27,36,5,18.52
Monster Hunter Freedom Essentials,Alien Havoc & Bubble Trubble Bundle,Unknown,0.54,27,58,5,18.52
Monster Hunter Freedom Unite,Final Fantasy Viii,"Adventure, RPG",1.08,54,102,17,31.48
Monster Hunter Freedom Unite,Final FantasyIv: Complete Collection,"Adventure, RPG",1.08,54,61,14,25.93
Monster Hunter Freedom Unite,Dissidia Final Fantasy,"Action, Adventure, RPG",1.08,54,108,12,22.22
Monster Hunter Freedom Unite,Final Fantasy Vii,"Adventure, RPG",1.08,54,102,12,22.22
Monster Hunter Freedom Unite,Final Fantasy Tactics: War Of Lions,"Adventure, RPG",1.08,54,66,12,22.22
Monster Hunter Freedom Unite,Tactics Ogre: Let Us Cling Together,RPG,1.08,54,81,12,22.22
Monster Hunter Freedom Unite,Sid Meier'S Pirates!,"Adventure, RPG",1.08,54,160,12,22.22
Monster Hunter Freedom Unite,Lunar: Silver Star Harmony,RPG,1.08,54,51,12,22.22
Monster Hunter Freedom Unite,Gungnir,RPG,1.08,54,51,12,22.22
Monster Hunter Freedom Unite,Persona 3 Portable,RPG,1.08,54,60,12,22.22
Monster Hunter Freedom Unite,Cladun: This Is An Rpg!,"Adventure, RPG",1.08,54,58,11,20.37
Monster Hunter Freedom Unite,Labyrinth,"Adventure, RPG",1.08,54,208,11,20.37
Monster Hunter Freedom Unite,Dissidia 012[Duodecim] Final Fantasy,"Action, Adventure, RPG",1.08,54,58,11,20.37
Monster Hunter Freedom Unite,Final Fantasy Ix,"Adventure, RPG",1.08,54,79,11,20.37
Monster Hunter Freedom Unite,Fate/Extra,RPG,1.08,54,50,11,20.37
Monster Monpiece,Atelier Rorona Plus: The Alchemist Of Arland,RPG,0.2,10,39,4,40.0
Monster Monpiece,Z.H.P.,RPG,0.2,10,45,3,30.0
Monster Monpiece,Dex,RPG,0.2,10,33,3,30.0
Monster Monpiece,Secret Of Mana,RPG,0.2,10,27,3,30.0
Monster Monpiece,Final Fantasy Vi,RPG,0.2,10,67,3,30.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,"Casual, Party, RPG",1.0,50,43,4,8.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Maneater Ps4 & Ps5,RPG,1.0,50,19,4,8.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Urban Trace: Parkour Simulator Pursuit,RPG,1.0,50,18,4,8.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Vacation Simulator Ps4 & Ps5,Casual,1.0,50,29,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,My Time At Sandrock,RPG,1.0,50,40,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Nidhogg 2,Party,1.0,50,14,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Potata,Casual,1.0,50,18,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Super Bomberman R 2 Ps4 & Ps5,Party,1.0,50,16,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Spellagis Ps4 & Ps5,RPG,1.0,50,17,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Monster Prom: Xxl,"Casual, Party, RPG",1.0,50,19,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Just Deal With It!,"Casual, Party",1.0,50,18,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Rooftop Rascal: The Glitch Cat,Casual,1.0,50,15,3,6.0
Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,Flame Keeper,RPG,1.0,50,25,3,6.0
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,"Casual, Party, RPG",0.86,43,50,4,9.3
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Warriors Waifus Mahjong Ps4 & Ps5,Casual,0.86,43,35,4,9.3
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Monster Prom: Xxl,"Casual, Party, RPG",0.86,43,19,4,9.3
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Monopoly 2024,"Casual, Party",0.86,43,36,4,9.3
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Scramble Animal Words,Casual,0.86,43,40,3,6.98
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Strike Team Gladius,RPG,0.86,43,17,3,6.98
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Headmaster,Party,0.86,43,26,3,6.98
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Sokomonster,Casual,0.86,43,31,3,6.98
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Soul Hackers 2 Ps4 & Ps5,RPG,0.86,43,17,3,6.98
Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,Cyberpunk 2077,RPG,0.86,43,31,3,6.98
Monster Prom: Xxl,Monster Prom 3: Monster Roadtrip Xxl Ps4 & Ps5,"Casual, Party, RPG",0.38,19,43,4,21.05
Monster Prom: Xxl,Cat Quest Iii,RPG,0.38,19,44,3,15.79
Monster Prom: Xxl,Monster Prom 2: Monster Camp Xxl Ps4 & Ps5,"Casual, Party, RPG",0.38,19,50,3,15.79
Monster Prom: Xxl,Steamworld Heist Ii,RPG,0.38,19,46,3,15.79
Monster Ramp Racing,Agent Intercept Ps4 & Ps5,Action,0.38,19,30,3,15.79
Monster Spa Center Simulator,Tung Tung Sahur Extreme,Simulator,0.2,10,24,4,40.0
Monster Spa Center Simulator,Rollercoaster Tycoon 3 Complete Edition,Simulator,0.2,10,30,4,40.0
Monster Spa Center Simulator,The Jumping Soda,Simulator,0.2,10,21,3,30.0
Monster Spa Center Simulator,The Jumping Churros: Turbo,Simulator,0.2,10,26,3,30.0
Monster Survivors,Hellblade: Senua’S Sacrifice,Action,0.36,18,24,3,16.67
Monster Survivors: Hunting Wilds,Armed And Gelatinous: Couch Edition,Fighting,0.24,12,29,3,25.0
Monster Train,Shogun Showdown,"Strategy, RPG",0.6,30,34,4,13.33
Monster Train,Slay The Princess - The Pristine Cut,"Indie, RPG",0.6,30,36,4,13.33
Monster Train,Lost In Fantaland,Strategy,0.6,30,39,3,10.0
Monster Train,Songs Of Silence,"Strategy, Turn-Based Strategy (Tbs), RPG",0.6,30,25,3,10.0
Monster Train,Fairy Fencer F: Refrain Chord,"Strategy, Turn-Based Strategy (Tbs), RPG",0.6,30,38,3,10.0
Monster Train,Astrea: Six-Sided Oracles,"Card & Board Game, Indie, Strategy, Turn-Based Strategy (Tbs), RPG",0.6,30,48,3,10.0
Monster Train,Bag Hero,"Strategy, RPG",0.6,30,23,3,10.0
Monster Train,Duck Race,Indie,0.6,30,21,3,10.0
Monster Train,Gravity Escape,"Indie, Strategy, RPG",0.6,30,25,3,10.0
Monster Train,One Lonely Outpost,"Indie, Strategy, RPG",0.6,30,23,3,10.0
Monster Train,Across The Obelisk,"Card & Board Game, Strategy, Turn-Based Strategy (Tbs), RPG",0.6,30,40,3,10.0
Monster Train,Colossal Cave,Strategy,0.6,30,22,3,10.0
Monster Train,Triangle Strategy,"Strategy, Turn-Based Strategy (Tbs), RPG",0.6,30,23,3,10.0
Monster Train,Hero Of Fate,"Indie, Strategy, RPG",0.6,30,20,3,10.0
Monster Train,Dr. Atominus,Indie,0.6,30,19,3,10.0
Monster Train 2,Demon Slayer -Kimetsu No Yaiba- Sweep The Board!,Card & Board Game,0.76,38,40,5,13.16
Monster Train 2,Silver Axe - The Honest Elf,Indie,0.76,38,29,4,10.53
Monster Train 2,For The Warp,"Card & Board Game, Indie, Strategy, Turn-Based Strategy (Tbs)",0.76,38,42,3,7.89
Monster Train 2,Monaco 2,"Indie, Strategy",0.76,38,18,3,7.89
Monster Train 2,Attack At Dawn: North Africa,"Indie, Strategy, Turn-Based Strategy (Tbs)",0.76,38,30,3,7.89
Monster Train 2,Fuga: Melodies Of Steel,"Strategy, Turn-Based Strategy (Tbs)",0.76,38,47,3,7.89
Monster Train 2,The Legend Of Heroes: Trails Of Cold Steel Iii,"Strategy, Turn-Based Strategy (Tbs)",0.76,38,22,3,7.89
Monster Train 2,Knightica,Strategy,0.76,38,42,3,7.89
Monster Train 2,Hyper Gunsport,Indie,0.76,38,23,3,7.89
Monster Train 2,Ecognomix,"Indie, Strategy, Turn-Based Strategy (Tbs)",0.76,38,29,3,7.89
Monster Train 2,Pilot Sports,Indie,0.76,38,24,3,7.89
Monster Train 2,Bleak Faith: Forsaken,Indie,0.76,38,28,3,7.89
Monster Train 2,Quilts And Cats Of Calico,"Card & Board Game, Indie, Strategy, Turn-Based Strategy (Tbs)",0.76,38,35,3,7.89
Monster Train 2,Preserve,"Card & Board Game, Indie, Strategy",0.76,38,27,3,7.89
Monster Train 2,Chippy'S Stash,Strategy,0.76,38,30,3,7.89
Monster Truck Championship,Ea Sports Fc 24 Ps5,Sports,0.42,21,38,5,23.81
Monster Truck Championship,King Of Ping Pong: Megamix Ps4 & Ps5,Sports,0.42,21,26,3,14.29
Monster Truck Championship,Ea Sports Pga Tour,Sports,0.42,21,13,3,14.29
Monster Truck Championship,Cricket 22 Le Jeu Officiel Des Cendres,Sports,0.42,21,20,3,14.29
Monster Truck Championship,Golf Up,Sports,0.42,21,22,3,14.29
Monster Truck Championship,2Xtreme,Sports,0.42,21,19,3,14.29
Monster Truck Championship,Crazy Athletics - Summer Sports & Games,Sports,0.42,21,26,3,14.29
Monster World Iv,Battle Princess Of Arcadias,RPG,0.5,25,34,8,32.0
Monster World Iv,Dragon Age: Origins,RPG,0.5,25,51,7,28.0
Monster World Iv,Overlord Ii,RPG,0.5,25,84,7,28.0
Monster World Iv,The Legend Of Heroes: Trails Of Cold Steel Ii,RPG,0.5,25,35,6,24.0
Monster World Iv,Shin Megami Tensei: Persona3 Fes,RPG,0.5,25,20,6,24.0
Monster World Iv,Rainbow Moon,RPG,0.5,25,38,6,24.0
Monster World Iv,Flashback,RPG,0.5,25,39,5,20.0
Monster World Iv,Atelier Shallie ~Alchemists Of The Dusk Sea~,RPG,0.5,25,23,5,20.0
Monster World Iv,Dragon'S Dogma,"Action, RPG",0.5,25,22,4,16.0
Monster World Iv,Borderlands,RPG,0.5,25,30,4,16.0
Monster World Iv,Final Fantasy V,RPG,0.5,25,70,4,16.0
Monster World Iv,The Awakened Fate Ultimatum,RPG,0.5,25,25,4,16.0
Monster World Iv,Shin Megami Tensei: Lucifer'S Call,RPG,0.5,25,18,4,16.0
Monster World Iv,Final Fantasy Xiii-2,RPG,0.5,25,29,4,16.0
Monster World Iv,Castlevania: Harmony Of Despair,RPG,0.5,25,54,4,16.0
Monsterbag,VelocityUltra,Puzzle,0.3,15,54,5,33.33
Monsterbag,The Bridge,Puzzle,0.3,15,33,4,26.67
Monsterbag,Breakquest: Extra Evolution Pro Edition,Puzzle,0.3,15,44,4,26.67
Monsterbag,Gold Fever,Puzzle,0.3,15,73,4,26.67
Monsterbag,The Marbians,Puzzle,0.3,15,48,4,26.67
Monsterbag,Urbanix,Puzzle,0.3,15,111,3,20.0
Monsterbag,Bloons,Puzzle,0.3,15,126,3,20.0
Monsterbag,Tales From Space: Mutant Blobs Attack,Puzzle,0.3,15,110,3,20.0
Monsterbag,Energy Cycle,Puzzle,0.3,15,59,3,20.0
Monsterbag,Idiot Squad,Puzzle,0.3,15,52,3,20.0
Monsterbag,Super Monkey Ball Banana Splitz,Puzzle,0.3,15,15,3,20.0
Monsterbag,Sparkle Unleashed,Puzzle,0.3,15,38,3,20.0
Monsterbag,North,Puzzle,0.3,15,45,3,20.0
Monsterbag,Kurushi Final,Puzzle,0.3,15,103,3,20.0
Monsterbag,Go! Puzzle [Psp],Puzzle,0.3,15,35,3,20.0
"Monstres & Cie L,Île De L,Épouvante",Mots Croisés,Unknown,1.28,64,53,11,17.19
"Monstres & Cie L,Île De L,Épouvante",Feel For Two,Unknown,1.28,64,39,9,14.06
"Monstres & Cie L,Île De L,Épouvante",A Bug'S Life And Monster'S Inc,Unknown,1.28,64,49,8,12.5
"Monstres & Cie L,Île De L,Épouvante",All-In-One Sports Collection,Unknown,1.28,64,44,8,12.5
"Monstres & Cie L,Île De L,Épouvante",Dynogems + Tehra Dark Warrior,Unknown,1.28,64,58,8,12.5
"Monstres & Cie L,Île De L,Épouvante",Robin Hood + Monochrome Racing,Unknown,1.28,64,68,8,12.5
"Monstres & Cie L,Île De L,Épouvante",Mad Blocker Alpha: Rotf,Unknown,1.28,64,43,8,12.5
"Monstres & Cie L,Île De L,Épouvante",Shift Extended – Le Jeu,Unknown,1.28,64,44,8,12.5
"Monstres & Cie L,Île De L,Épouvante",Snake Warriors: Training,Unknown,1.28,64,44,7,10.94
"Monstres & Cie L,Île De L,Épouvante",Arcade Essentials + Arcade Evolution,Unknown,1.28,64,46,7,10.94
"Monstres & Cie L,Île De L,Épouvante",Gamelion Xmas Minis Bundle 2011,Unknown,1.28,64,51,7,10.94
"Monstres & Cie L,Île De L,Épouvante",I Kill Zombies,Unknown,1.28,64,56,7,10.94
"Monstres & Cie L,Île De L,Épouvante",Spare Parts,Unknown,1.28,64,24,7,10.94
"Monstres & Cie L,Île De L,Épouvante",20Q,Unknown,1.28,64,54,7,10.94
"Monstres & Cie L,Île De L,Épouvante",Mytran Wars [Psp],Unknown,1.28,64,33,7,10.94
Monstrix Tcg Card Shop,Planet Coaster: Édition Console,Simulation,0.36,18,29,3,16.67
Montgomery Fox And The Case Of The Missing Ballerinas,Hidden Cats In Santa'S Realm,"Adventure, Indie, Point-And-Click, Puzzle",0.48,24,38,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Garten Of Banban 7,"Adventure, Indie, Puzzle",0.48,24,32,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Thief Snatch & Run,"Adventure, Puzzle",0.48,24,17,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Wo Long: Fallen Dynasty (Ps4 & Ps5),Adventure,0.48,24,21,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Red Matter,"Adventure, Puzzle",0.48,24,42,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Return To Monkey Island,"Adventure, Point-And-Click, Puzzle",0.48,24,25,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Memory,"Adventure, Point-And-Click",0.48,24,29,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Die Again,"Adventure, Indie",0.48,24,11,3,12.5
Montgomery Fox And The Case Of The Missing Ballerinas,Duck Detective: The Secret Salami,"Adventure, Indie, Point-And-Click, Puzzle",0.48,24,19,3,12.5
Montgomery Fox And The Revenge Of Victor Draven,Mumrik: La Mélodie De La Vallée Des Moomins,"Adventure, Indie, Puzzle",0.38,19,32,3,15.79
Montgomery Fox And The Revenge Of Victor Draven,Hegzis Ps4 & Ps5,Puzzle,0.38,19,40,3,15.79
Montgomery Fox And The Revenge Of Victor Draven,Geometric Sniper - Blood In Paris,"Indie, Puzzle",0.38,19,20,3,15.79
Monument Valley 3,Chromagun Vr,"Adventure, Indie, Puzzle",0.74,37,22,5,13.51
Monument Valley 3,Above Snakes,"Adventure, Strategy",0.74,37,27,4,10.81
Monument Valley 3,Thank Goodness You'Re Here!,"Adventure, Indie, Puzzle",0.74,37,49,3,8.11
Monument Valley 3,Forklift Extreme: Deluxe Edition,Indie,0.74,37,39,3,8.11
Monument Valley 3,Death Elevator,"Indie, Strategy",0.74,37,42,3,8.11
Monument Valley 3,Anomaly 2,Strategy,0.74,37,9,3,8.11
Monument Valley 3,Relayer Ps4 & Ps5,Strategy,0.74,37,31,3,8.11
Monument Valley 3,For The King Ii,"Adventure, Indie, Strategy",0.74,37,37,3,8.11
Monument Valley 3,Dungeon Arsenal,"Indie, Puzzle, Strategy",0.74,37,24,3,8.11
Moonglow Bay,Dissidia Final Fantasy Nt,RPG,0.44,22,20,3,13.64
Moonglow Bay,Romancing Saga -Minstrel Song- Remastered Ps4 & Ps5,RPG,0.44,22,22,3,13.64
Moonglow Bay,Mortal Shell: Enhanced Edition,RPG,0.44,22,20,3,13.64
Moonglow Bay,Day Of The Shell,RPG,0.44,22,25,3,13.64
Moonglow Bay,Bud Spencer & Terence Hill - Slaps And Beans 2,Adventure,0.44,22,23,3,13.64
Moons Of Darsalon,To The Moon: Sigmund Minisode 1 (Holiday Special),"Adventure, Indie",0.42,21,21,3,14.29
Moons Of Darsalon,The Star Named Eos,"Adventure, Indie, Puzzle",0.42,21,13,3,14.29
Moons Of Darsalon,Off-The-Ground Survival,Adventure,0.42,21,12,3,14.29
Moorhuhn Crazy Chicken Invasion,Maiden Cops Ps4 & Ps5,Arcade,0.44,22,26,4,18.18
Moorhuhn Crazy Chicken Kart 2,Street Food Restaurant Owner,Simulator,0.46,23,44,3,13.04
Moorhuhn Crazy Chicken Kart 2,Kingdom Eighties,Simulator,0.46,23,20,3,13.04
Moorhuhn Crazy Chicken Kart 2,Ma Vie: Avec Les Chevaux 3,"Racing, Simulator, Sport",0.46,23,30,3,13.04
Moorhuhn Crazy Chicken Kart 2,Airplane Flight Simulator : Combat Zone,"Racing, Simulator",0.46,23,51,3,13.04
Moorhuhn Crazy Chicken Kart 2,Rennsport,"Racing, Simulator, Sport",0.46,23,17,3,13.04
Moorhuhn Crazy Chicken Kart 2,Gorn 2,Simulator,0.46,23,22,3,13.04
Moorhuhn Crazy Chicken Pirates,Call Of Duty: Black Ops Cold War - Pack Cross-Gen Ps4 & Ps5,Shooter,0.24,12,32,3,25.0
Moorhuhn Crazy Chicken X,Knock On The Coffin Lid,Indie,0.64,32,30,4,12.5
Moorhuhn Crazy Chicken X,Electro Ride: The Neon Racing,"Indie, Simulator, Sport",0.64,32,24,3,9.38
Moorhuhn Crazy Chicken X,Instant Sports Plus,Sport,0.64,32,30,3,9.38
Moorhuhn Crazy Chicken X,Légende: Saint Georges,"Indie, Simulator",0.64,32,30,3,9.38
Moorhuhn Crazy Chicken X,Railroads Online,"Indie, Simulator",0.64,32,17,3,9.38
Mordhau,Judgment,"Beat 'Em Up, Hack And Slash",0.94,47,27,5,10.64
Mordhau,Entropy Survivors,"Beat 'Em Up, Hack And Slash, Indie",0.94,47,36,5,10.64
Mordhau,Visco Collection,"Beat 'Em Up, Hack And Slash",0.94,47,55,4,8.51
Mordhau,Rooftops & Alleys: The Parkour Game,Indie,0.94,47,30,4,8.51
Mordhau,9 Lives To Defend,"Fighting, Indie",0.94,47,36,4,8.51
Mordhau,Dragon Ball Xenoverse 2 - Deluxe Edition,Fighting,0.94,47,33,3,6.38
Mordhau,Keylocker | Turn Based Cyberpunk Action,Indie,0.94,47,42,3,6.38
Mordhau,Hidden Cats In Santa'S Realm,Indie,0.94,47,38,3,6.38
Mordhau,The Legend Of Tianding,"Beat 'Em Up, Fighting, Hack And Slash, Indie",0.94,47,64,3,6.38
Mordhau,Dnf Duel Ps5,Fighting,0.94,47,19,3,6.38
Mordhau,Mayhem Brawler Ps4 & Ps5,Fighting,0.94,47,24,3,6.38
Mordhau,Double Dragon Gaiden: Rise Of The Dragons,Fighting,0.94,47,27,3,6.38
Mordhau,Lollipop Chainsaw Repop,"Beat 'Em Up, Hack And Slash",0.94,47,28,3,6.38
Mordhau,Deadlink,Indie,0.94,47,17,3,6.38
Mordhau,Sir Whoopass: Immortal Death,"Beat 'Em Up, Fighting, Hack And Slash, Indie",0.94,47,33,3,6.38
Mordheim: City Of The Damned,Cardpocalypse Soundtrack,"Strategy, RPG",0.32,16,12,3,18.75
Mordheim: City Of The Damned,Steamworld Heist Ii,"Strategy, RPG",0.32,16,46,3,18.75
Mortal Kombat,Armored Core Silent Line Portable [Psp],"Action, Fighting",0.28,14,50,8,57.14
Mortal Kombat,Armored Core Last Raven Portable [Psp],"Action, Fighting",0.28,14,51,6,42.86
Mortal Kombat,Guilty Gear Xx Accent Core Plus,Fighting,0.28,14,51,6,42.86
Mortal Kombat,Fighting Force 2,Fighting,0.28,14,207,5,35.71
Mortal Kombat,Dynasty Warriors [Psp],"Action, Fighting",0.28,14,52,5,35.71
Mortal Kombat,Guilty Gear Judgment,Fighting,0.28,14,45,5,35.71
Mortal Kombat,Guilty Gear,Fighting,0.28,14,65,5,35.71
Mortal Kombat,Divekick,Fighting,0.28,14,76,5,35.71
Mortal Kombat,Blazblue Continuum Shift 2,Fighting,0.28,14,54,5,35.71
Mortal Kombat,Street Fighter X Tekken,Fighting,0.28,14,30,4,28.57
Mortal Kombat,Speedball 2 Evolution,Fighting,0.28,14,166,4,28.57
Mortal Kombat,Tekken 6,"Action, Fighting",0.28,14,71,4,28.57
Mortal Kombat,Blazblue Chronophantasma Extend,Fighting,0.28,14,67,4,28.57
Mortal Kombat,Dissidia Final Fantasy,"Action, Fighting",0.28,14,108,3,21.43
Mortal Kombat,Street Smart,Fighting,0.28,14,60,3,21.43
Mortal Kombat 1,The Karate Kid: Street Rumble,Fighting,0.26,13,17,3,23.08
Mortal Kombat 1,9 Lives To Defend,Fighting,0.26,13,36,3,23.08
Mortal Kombat 1,Kong: Survivor Instinct,Fighting,0.26,13,38,3,23.08
Mortal Kombat 1,Strayed Lights,Fighting,0.26,13,25,3,23.08
Mortal Kombat 11,Katana Kata,Fighting,0.34,17,31,4,23.53
Mortal Kombat 11,Feudal Bros - Tonosama #1 Ps4 & Ps5,Fighting,0.34,17,25,3,17.65
Mortal Kombat 11,Winkings,Fighting,0.34,17,13,3,17.65
Mortal Kombat: Legacy Kollection Ps4 & Ps5,Final Zone Ps4 & Ps5,Action,0.48,24,19,3,12.5
Mortal Kombat: Legacy Kollection Ps4 & Ps5,Urban Showdown,Fighting,0.48,24,20,3,12.5
Mortal Kombat: Legacy Kollection Ps4 & Ps5,Mutant Boxing League Vr,Fighting,0.48,24,24,3,12.5
Mortal Shell: Enhanced Edition,Nexomon,RPG,0.4,20,11,3,15.0
Mortal Shell: Enhanced Edition,Moonglow Bay,RPG,0.4,20,22,3,15.0
Mortal Shell: Enhanced Edition,Haven,RPG,0.4,20,21,3,15.0
Mortar,Crimsonland,Arcade,0.34,17,58,3,17.65
Mortisomem,The Persistence,Horror,0.58,29,47,4,13.79
Mortisomem,The Texas Chain Saw Massacre,Horror,0.58,29,26,3,10.34
Mortisomem,I'M On Observation Duty 7,Horror,0.58,29,20,3,10.34
Mortisomem,Detective - The Test,Adventure,0.58,29,18,3,10.34
Mortisomem,Resident Evil 2,Horror,0.58,29,73,3,10.34
Mortisomem,Labyrinth Of The Demon King,Horror,0.58,29,14,3,10.34
Mortisomem,Yomawari: Lost In The Dark,Horror,0.58,29,7,3,10.34
Mortisomem,Home Safety Hotline,Horror,0.58,29,39,3,10.34
Mortisomem,Bendy: Lone Wolf - Ps4 & Ps5,Horror,0.58,29,22,3,10.34
Mortisomem,Murder House,Horror,0.58,29,16,3,10.34
Mostroscopy,Dragon Ball Xenoverse 2 - Deluxe Edition,"Action, Fighting",0.62,31,33,3,9.68
Mostroscopy,Dandy Ace,"Action, Fighting",0.62,31,12,3,9.68
Mostroscopy,Mordhau,Fighting,0.62,31,47,3,9.68
Mostroscopy,Mayhem Brawler Ps4 & Ps5,"Action, Fighting",0.62,31,24,3,9.68
Mostroscopy,Soulcalibur Ⅵ,Fighting,0.62,31,12,3,9.68
Mostroscopy,League Of War: Vr Arena,"Action, Fighting",0.62,31,15,3,9.68
Mostroscopy,Party Hard,Fighting,0.62,31,29,3,9.68
Motel Business Simulator,"Cook, Serve, Delicious! 3?!","Simulation, Strategy",0.7,35,23,4,11.43
Motel Business Simulator,Path To Purge,Strategy,0.7,35,15,4,11.43
Motel Business Simulator,Let'S Build A Zoo,Simulation,0.7,35,17,3,8.57
Motel Business Simulator,Mind Maze,"Simulator, Strategy",0.7,35,16,3,8.57
Motel Business Simulator,Ecognomix,"Simulator, Strategy",0.7,35,29,3,8.57
Motel Business Simulator,Hole Theory,Simulator,0.7,35,20,3,8.57
Motel Business Simulator,Quilts And Cats Of Calico,Strategy,0.7,35,35,3,8.57
Motel Business Simulator,Welcome To Empyreum,"Simulator, Strategy",0.7,35,31,3,8.57
Motel Business Simulator,Steamworld Heist,Strategy,0.7,35,39,3,8.57
Motel Business Simulator,Arma Reforger,"Simulator, Strategy",0.7,35,24,3,8.57
Motel Business Simulator,Supermarket Owner Simulator: Business,"Simulator, Strategy",0.7,35,23,3,8.57
Motel Business Simulator,Into The Restless Ruins,Strategy,0.7,35,16,3,8.57
Motel Business Simulator,Roguebook,Strategy,0.7,35,38,3,8.57
Motel Business Simulator,Alina Of The Arena Ps4 & Ps5,Strategy,0.7,35,18,3,8.57
Motel Business Simulator,The Solitaire Conspiracy,"Simulator, Strategy",0.7,35,25,3,8.57
Motel Owner Simulator,Path Of The Builder,Casual,0.12,6,11,3,50.0
Mothmen 1966,Across The Obelisk,Adventure,0.34,17,40,4,23.53
Mothmen 1966,Submerged: Hidden Depths,"Adventure, Indie",0.34,17,17,4,23.53
Moto Racer 4 - Demo,Bowling - Breakthrough Gaming Arcade,Sports,0.18,9,18,3,33.33
Motocross Ramp Madness,Learn To Play Vol. 9 - Santa'S Sleigh Ride,Racing,0.56,28,23,4,14.29
Motocross Ramp Madness,Ride 4,Racing,0.56,28,28,3,10.71
Motocross Ramp Madness,Monster Energy Supercross - The Official Videogame 5 Ps4 & Ps5,Racing,0.56,28,11,3,10.71
Motocross Ramp Madness,Retro Racers,Racing,0.56,28,9,3,10.71
Motocross Ramp Madness,Motogp21,Racing,0.56,28,16,3,10.71
Motogp 09/10,Jet Set Radio,Sport,1.06,53,116,15,28.3
Motogp 09/10,Touchdown Fever,Sport,1.06,53,85,11,20.75
Motogp 09/10,International Track & Field,Sport,1.06,53,83,11,20.75
Motogp 09/10,Motogp 10/11,"Racing, Simulator, Sport",1.06,53,58,10,18.87
